date,city,country,continent,latitude,longitude,temp_c,weather
2022-08-28,上海,中国,亚洲,31.23,121.47,22.0,晴
2022-08-28,东京,日本,亚洲,35.68,139.69,21.5,多云
2022-08-28,新加坡,新加坡,亚洲,1.35,103.82,30.4,晴
2022-08-28,孟买,印度,亚洲,19.08,72.88,26.6,晴
2022-08-28,伦敦,英国,欧洲,51.51,-0.13,14.0,雨
2022-08-28,巴黎,法国,欧洲,48.86,2.35,14.1,多云
2022-08-28,纽约,美国,北美,40.71,-74.01,18.8,多云
2022-08-28,洛杉矶,美国,北美,34.05,-118.24,20.7,雨
2022-08-28,圣保罗,巴西,南美,-23.55,-46.63,18.7,多云
2022-08-28,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.7,晴
2022-08-28,开普敦,南非,非洲,-33.92,18.42,14.1,晴
2022-08-29,北京,中国,亚洲,39.9,116.4,14.9,多云
2022-08-29,上海,中国,亚洲,31.23,121.47,21.1,晴
2022-08-29,东京,日本,亚洲,35.68,139.69,18.1,多云
2022-08-29,新加坡,新加坡,亚洲,1.35,103.82,28.0,晴
2022-08-29,孟买,印度,亚洲,19.08,72.88,27.6,晴
2022-08-29,伦敦,英国,欧洲,51.51,-0.13,8.7,多云
2022-08-29,巴黎,法国,欧洲,48.86,2.35,16.9,雨
2022-08-29,纽约,美国,北美,40.71,-74.01,16.2,多云
2022-08-29,洛杉矶,美国,北美,34.05,-118.24,19.3,晴
2022-08-29,圣保罗,巴西,南美,-23.55,-46.63,15.9,晴
2022-08-29,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.5,雨
2022-08-29,开普敦,南非,非洲,-33.92,18.42,14.0,晴
2022-08-30,北京,中国,亚洲,39.9,116.4,15.4,晴
2022-08-30,上海,中国,亚洲,31.23,121.47,18.9,多云
2022-08-30,东京,日本,亚洲,35.68,139.69,19.4,多云
2022-08-30,新加坡,新加坡,亚洲,1.35,103.82,27.8,晴
2022-08-30,孟买,印度,亚洲,19.08,72.88,27.7,晴
2022-08-30,伦敦,英国,欧洲,51.51,-0.13,13.5,晴
2022-08-30,巴黎,法国,欧洲,48.86,2.35,15.1,多云
2022-08-30,纽约,美国,北美,40.71,-74.01,18.5,多云
2022-08-30,洛杉矶,美国,北美,34.05,-118.24,18.5,雨
2022-08-30,圣保罗,巴西,南美,-23.55,-46.63,15.8,晴
2022-08-30,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.7,晴
2022-08-30,开普敦,南非,非洲,-33.92,18.42,13.9,晴
2022-08-31,北京,中国,亚洲,39.9,116.4,17.2,晴
2022-08-31,上海,中国,亚洲,31.23,121.47,22.4,晴
2022-08-31,东京,日本,亚洲,35.68,139.69,17.1,多云
2022-08-31,新加坡,新加坡,亚洲,1.35,103.82,30.6,雨
2022-08-31,孟买,印度,亚洲,19.08,72.88,27.1,雨
2022-08-31,伦敦,英国,欧洲,51.51,-0.13,13.9,多云
2022-08-31,巴黎,法国,欧洲,48.86,2.35,13.6,多云
2022-08-31,纽约,美国,北美,40.71,-74.01,14.3,雨
2022-08-31,洛杉矶,美国,北美,34.05,-118.24,21.4,晴
2022-08-31,圣保罗,巴西,南美,-23.55,-46.63,17.4,雨
2022-08-31,悉尼,澳大利亚,大洋洲,-33.87,151.21,16.5,晴
2022-08-31,开普敦,南非,非洲,-33.92,18.42,16.7,多云
2022-09-01,北京,中国,亚洲,39.9,116.4,20.0,晴
2022-09-01,上海,中国,亚洲,31.23,121.47,19.6,雨
2022-09-01,东京,日本,亚洲,35.68,139.69,18.4,多云
2022-09-01,新加坡,新加坡,亚洲,1.35,103.82,26.8,晴
2022-09-01,孟买,印度,亚洲,19.08,72.88,31.8,雨
2022-09-01,伦敦,英国,欧洲,51.51,-0.13,10.4,雨
2022-09-01,巴黎,法国,欧洲,48.86,2.35,15.4,多云
2022-09-01,纽约,美国,北美,40.71,-74.01,19.5,雨
2022-09-01,洛杉矶,美国,北美,34.05,-118.24,19.2,雨
2022-09-01,圣保罗,巴西,南美,-23.55,-46.63,18.6,多云
2022-09-01,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.8,多云
2022-09-01,开普敦,南非,非洲,-33.92,18.42,16.3,晴
2022-09-02,北京,中国,亚洲,39.9,116.4,17.9,晴
2022-09-02,上海,中国,亚洲,31.23,121.47,17.8,晴
2022-09-02,东京,日本,亚洲,35.68,139.69,20.7,晴
2022-09-02,新加坡,新加坡,亚洲,1.35,103.82,30.4,晴
2022-09-02,孟买,印度,亚洲,19.08,72.88,27.5,雨
2022-09-02,伦敦,英国,欧洲,51.51,-0.13,11.4,晴
2022-09-02,巴黎,法国,欧洲,48.86,2.35,12.5,晴
2022-09-02,纽约,美国,北美,40.71,-74.01,17.0,多云
2022-09-02,洛杉矶,美国,北美,34.05,-118.24,18.0,多云
2022-09-02,圣保罗,巴西,南美,-23.55,-46.63,17.1,多云
2022-09-02,悉尼,澳大利亚,大洋洲,-33.87,151.21,16.8,多云
2022-09-02,开普敦,南非,非洲,-33.92,18.42,14.1,多云
2022-09-03,北京,中国,亚洲,39.9,116.4,15.2,晴
2022-09-03,上海,中国,亚洲,31.23,121.47,20.3,多云
2022-09-03,东京,日本,亚洲,35.68,139.69,18.4,多云
2022-09-03,新加坡,新加坡,亚洲,1.35,103.82,28.7,晴
2022-09-03,孟买,印度,亚洲,19.08,72.88,27.6,晴
2022-09-03,伦敦,英国,欧洲,51.51,-0.13,12.1,多云
2022-09-03,巴黎,法国,欧洲,48.86,2.35,14.8,多云
2022-09-03,纽约,美国,北美,40.71,-74.01,17.7,晴
2022-09-03,洛杉矶,美国,北美,34.05,-118.24,19.7,多云
2022-09-03,圣保罗,巴西,南美,-23.55,-46.63,17.3,晴
2022-09-03,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.8,雨
2022-09-03,开普敦,南非,非洲,-33.92,18.42,17.1,晴
2022-09-04,北京,中国,亚洲,39.9,116.4,15.5,晴
2022-09-04,上海,中国,亚洲,31.23,121.47,21.7,晴
2022-09-04,东京,日本,亚洲,35.68,139.69,18.6,晴
2022-09-04,新加坡,新加坡,亚洲,1.35,103.82,29.1,多云
2022-09-04,孟买,印度,亚洲,19.08,72.88,28.1,多云
2022-09-04,伦敦,英国,欧洲,51.51,-0.13,14.0,多云
2022-09-04,巴黎,法国,欧洲,48.86,2.35,15.9,晴
2022-09-04,纽约,美国,北美,40.71,-74.01,15.3,晴
2022-09-04,洛杉矶,美国,北美,34.05,-118.24,20.0,晴
2022-09-04,圣保罗,巴西,南美,-23.55,-46.63,19.5,多云
2022-09-04,悉尼,澳大利亚,大洋洲,-33.87,151.21,16.5,晴
2022-09-04,开普敦,南非,非洲,-33.92,18.42,14.6,晴
2022-09-05,北京,中国,亚洲,39.9,116.4,17.0,雨
2022-09-05,上海,中国,亚洲,31.23,121.47,21.2,多云
2022-09-05,东京,日本,亚洲,35.68,139.69,16.8,晴
2022-09-05,新加坡,新加坡,亚洲,1.35,103.82,27.2,多云
2022-09-05,孟买,印度,亚洲,19.08,72.88,25.3,晴
2022-09-05,伦敦,英国,欧洲,51.51,-0.13,13.2,晴
2022-09-05,巴黎,法国,欧洲,48.86,2.35,13.4,雨
2022-09-05,纽约,美国,北美,40.71,-74.01,14.7,多云
2022-09-05,洛杉矶,美国,北美,34.05,-118.24,20.8,雨
2022-09-05,圣保罗,巴西,南美,-23.55,-46.63,18.1,雨
2022-09-05,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.4,多云
2022-09-05,开普敦,南非,非洲,-33.92,18.42,17.4,多云
2022-09-06,北京,中国,亚洲,39.9,116.4,16.8,雨
2022-09-06,上海,中国,亚洲,31.23,121.47,20.0,晴
2022-09-06,东京,日本,亚洲,35.68,139.69,18.3,晴
2022-09-06,新加坡,新加坡,亚洲,1.35,103.82,26.5,晴
2022-09-06,孟买,印度,亚洲,19.08,72.88,30.1,晴
2022-09-06,伦敦,英国,欧洲,51.51,-0.13,15.4,晴
2022-09-06,巴黎,法国,欧洲,48.86,2.35,17.0,多云
2022-09-06,纽约,美国,北美,40.71,-74.01,18.3,雨
2022-09-06,洛杉矶,美国,北美,34.05,-118.24,20.2,雨
2022-09-06,圣保罗,巴西,南美,-23.55,-46.63,20.3,晴
2022-09-06,悉尼,澳大利亚,大洋洲,-33.87,151.21,20.2,雨
2022-09-06,开普敦,南非,非洲,-33.92,18.42,16.6,晴
2022-09-07,北京,中国,亚洲,39.9,116.4,17.8,多云
2022-09-07,上海,中国,亚洲,31.23,121.47,20.1,晴
2022-09-07,东京,日本,亚洲,35.68,139.69,18.9,雨
2022-09-07,新加坡,新加坡,亚洲,1.35,103.82,29.7,晴
2022-09-07,孟买,印度,亚洲,19.08,72.88,29.0,晴
2022-09-07,伦敦,英国,欧洲,51.51,-0.13,12.3,多云
2022-09-07,巴黎,法国,欧洲,48.86,2.35,14.9,多云
2022-09-07,纽约,美国,北美,40.71,-74.01,14.4,雨
2022-09-07,洛杉矶,美国,北美,34.05,-118.24,19.5,雨
2022-09-07,圣保罗,巴西,南美,-23.55,-46.63,17.9,晴
2022-09-07,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.9,晴
2022-09-07,开普敦,南非,非洲,-33.92,18.42,15.0,雨
2022-09-08,北京,中国,亚洲,39.9,116.4,13.6,晴
2022-09-08,上海,中国,亚洲,31.23,121.47,15.9,多云
2022-09-08,东京,日本,亚洲,35.68,139.69,21.2,多云
2022-09-08,新加坡,新加坡,亚洲,1.35,103.82,27.0,多云
2022-09-08,孟买,印度,亚洲,19.08,72.88,27.5,晴
2022-09-08,伦敦,英国,欧洲,51.51,-0.13,12.2,多云
2022-09-08,巴黎,法国,欧洲,48.86,2.35,12.1,晴
2022-09-08,纽约,美国,北美,40.71,-74.01,13.8,晴
2022-09-08,洛杉矶,美国,北美,34.05,-118.24,18.3,多云
2022-09-08,圣保罗,巴西,南美,-23.55,-46.63,18.6,晴
2022-09-08,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.1,多云
2022-09-08,开普敦,南非,非洲,-33.92,18.42,15.5,多云
2022-09-09,北京,中国,亚洲,39.9,116.4,15.6,晴
2022-09-09,上海,中国,亚洲,31.23,121.47,21.0,雨
2022-09-09,东京,日本,亚洲,35.68,139.69,14.9,晴
2022-09-09,新加坡,新加坡,亚洲,1.35,103.82,31.4,多云
2022-09-09,孟买,印度,亚洲,19.08,72.88,28.1,晴
2022-09-09,伦敦,英国,欧洲,51.51,-0.13,13.7,多云
2022-09-09,巴黎,法国,欧洲,48.86,2.35,13.8,晴
2022-09-09,纽约,美国,北美,40.71,-74.01,16.4,晴
2022-09-09,洛杉矶,美国,北美,34.05,-118.24,19.0,多云
2022-09-09,圣保罗,巴西,南美,-23.55,-46.63,20.5,晴
2022-09-09,悉尼,澳大利亚,大洋洲,-33.87,151.21,15.7,多云
2022-09-09,开普敦,南非,非洲,-33.92,18.42,16.6,晴
2022-09-10,北京,中国,亚洲,39.9,116.4,14.1,晴
2022-09-10,上海,中国,亚洲,31.23,121.47,20.3,晴
2022-09-10,东京,日本,亚洲,35.68,139.69,18.2,多云
2022-09-10,新加坡,新加坡,亚洲,1.35,103.82,28.3,晴
2022-09-10,孟买,印度,亚洲,19.08,72.88,28.5,晴
2022-09-10,伦敦,英国,欧洲,51.51,-0.13,13.5,晴
2022-09-10,巴黎,法国,欧洲,48.86,2.35,13.3,晴
2022-09-10,纽约,美国,北美,40.71,-74.01,17.0,雨
2022-09-10,洛杉矶,美国,北美,34.05,-118.24,19.7,晴
2022-09-10,圣保罗,巴西,南美,-23.55,-46.63,20.6,多云
2022-09-10,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.2,晴
2022-09-10,开普敦,南非,非洲,-33.92,18.42,16.2,晴
2022-09-11,北京,中国,亚洲,39.9,116.4,13.3,多云
2022-09-11,上海,中国,亚洲,31.23,121.47,17.3,多云
2022-09-11,东京,日本,亚洲,35.68,139.69,18.6,多云
2022-09-11,新加坡,新加坡,亚洲,1.35,103.82,27.2,雨
2022-09-11,孟买,印度,亚洲,19.08,72.88,27.9,晴
2022-09-11,伦敦,英国,欧洲,51.51,-0.13,9.5,多云
2022-09-11,巴黎,法国,欧洲,48.86,2.35,12.6,晴
2022-09-11,纽约,美国,北美,40.71,-74.01,18.2,晴
2022-09-11,洛杉矶,美国,北美,34.05,-118.24,19.6,雨
2022-09-11,圣保罗,巴西,南美,-23.55,-46.63,16.1,晴
2022-09-11,悉尼,澳大利亚,大洋洲,-33.87,151.21,20.2,雨
2022-09-11,开普敦,南非,非洲,-33.92,18.42,14.5,多云
2022-09-12,北京,中国,亚洲,39.9,116.4,16.0,晴
2022-09-12,上海,中国,亚洲,31.23,121.47,18.5,晴
2022-09-12,东京,日本,亚洲,35.68,139.69,18.6,雨
2022-09-12,新加坡,新加坡,亚洲,1.35,103.82,27.7,雨
2022-09-12,孟买,印度,亚洲,19.08,72.88,25.7,晴
2022-09-12,伦敦,英国,欧洲,51.51,-0.13,12.0,晴
2022-09-12,巴黎,法国,欧洲,48.86,2.35,11.9,雨
2022-09-12,纽约,美国,北美,40.71,-74.01,13.9,晴
2022-09-12,洛杉矶,美国,北美,34.05,-118.24,17.6,多云
2022-09-12,圣保罗,巴西,南美,-23.55,-46.63,18.5,多云
2022-09-12,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.8,多云
2022-09-12,开普敦,南非,非洲,-33.92,18.42,14.4,晴
2022-09-13,北京,中国,亚洲,39.9,116.4,11.8,晴
2022-09-13,上海,中国,亚洲,31.23,121.47,17.8,晴
2022-09-13,东京,日本,亚洲,35.68,139.69,15.3,晴
2022-09-13,新加坡,新加坡,亚洲,1.35,103.82,26.5,晴
2022-09-13,孟买,印度,亚洲,19.08,72.88,27.0,晴
2022-09-13,伦敦,英国,欧洲,51.51,-0.13,12.3,多云
2022-09-13,巴黎,法国,欧洲,48.86,2.35,12.4,晴
2022-09-13,纽约,美国,北美,40.71,-74.01,17.6,晴
2022-09-13,洛杉矶,美国,北美,34.05,-118.24,18.2,雨
2022-09-13,圣保罗,巴西,南美,-23.55,-46.63,19.1,晴
2022-09-13,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.8,晴
2022-09-13,开普敦,南非,非洲,-33.92,18.42,15.6,晴
2022-09-14,北京,中国,亚洲,39.9,116.4,14.1,晴
2022-09-14,上海,中国,亚洲,31.23,121.47,21.9,雨
2022-09-14,东京,日本,亚洲,35.68,139.69,19.5,雨
2022-09-14,新加坡,新加坡,亚洲,1.35,103.82,26.3,晴
2022-09-14,孟买,印度,亚洲,19.08,72.88,28.7,晴
2022-09-14,伦敦,英国,欧洲,51.51,-0.13,10.8,晴
2022-09-14,巴黎,法国,欧洲,48.86,2.35,13.3,晴
2022-09-14,纽约,美国,北美,40.71,-74.01,16.0,雨
2022-09-14,洛杉矶,美国,北美,34.05,-118.24,19.2,雨
2022-09-14,圣保罗,巴西,南美,-23.55,-46.63,19.3,多云
2022-09-14,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.8,雨
2022-09-14,开普敦,南非,非洲,-33.92,18.42,18.1,晴
2022-09-15,北京,中国,亚洲,39.9,116.4,17.6,多云
2022-09-15,上海,中国,亚洲,31.23,121.47,20.1,多云
2022-09-15,东京,日本,亚洲,35.68,139.69,16.2,雨
2022-09-15,新加坡,新加坡,亚洲,1.35,103.82,27.2,晴
2022-09-15,孟买,印度,亚洲,19.08,72.88,26.7,晴
2022-09-15,伦敦,英国,欧洲,51.51,-0.13,14.0,晴
2022-09-15,巴黎,法国,欧洲,48.86,2.35,13.3,雨
2022-09-15,纽约,美国,北美,40.71,-74.01,16.1,晴
2022-09-15,洛杉矶,美国,北美,34.05,-118.24,19.5,晴
2022-09-15,圣保罗,巴西,南美,-23.55,-46.63,17.8,多云
2022-09-15,悉尼,澳大利亚,大洋洲,-33.87,151.21,16.3,雨
2022-09-15,开普敦,南非,非洲,-33.92,18.42,19.5,晴
2022-09-16,北京,中国,亚洲,39.9,116.4,17.3,多云
2022-09-16,上海,中国,亚洲,31.23,121.47,20.0,晴
2022-09-16,东京,日本,亚洲,35.68,139.69,17.3,晴
2022-09-16,新加坡,新加坡,亚洲,1.35,103.82,27.9,多云
2022-09-16,孟买,印度,亚洲,19.08,72.88,27.0,晴
2022-09-16,伦敦,英国,欧洲,51.51,-0.13,12.8,雨
2022-09-16,巴黎,法国,欧洲,48.86,2.35,12.6,晴
2022-09-16,纽约,美国,北美,40.71,-74.01,13.6,晴
2022-09-16,洛杉矶,美国,北美,34.05,-118.24,18.5,晴
2022-09-16,圣保罗,巴西,南美,-23.55,-46.63,16.3,晴
2022-09-16,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.1,多云
2022-09-16,开普敦,南非,非洲,-33.92,18.42,17.6,多云
2022-09-17,北京,中国,亚洲,39.9,116.4,14.2,多云
2022-09-17,上海,中国,亚洲,31.23,121.47,19.7,多云
2022-09-17,东京,日本,亚洲,35.68,139.69,16.3,多云
2022-09-17,新加坡,新加坡,亚洲,1.35,103.82,27.0,晴
2022-09-17,孟买,印度,亚洲,19.08,72.88,28.3,雨
2022-09-17,伦敦,英国,欧洲,51.51,-0.13,11.1,雨
2022-09-17,巴黎,法国,欧洲,48.86,2.35,13.1,多云
2022-09-17,纽约,美国,北美,40.71,-74.01,14.4,雨
2022-09-17,洛杉矶,美国,北美,34.05,-118.24,21.4,晴
2022-09-17,圣保罗,巴西,南美,-23.55,-46.63,19.4,晴
2022-09-17,悉尼,澳大利亚,大洋洲,-33.87,151.21,16.9,晴
2022-09-17,开普敦,南非,非洲,-33.92,18.42,16.2,多云
2022-09-18,北京,中国,亚洲,39.9,116.4,15.1,晴
2022-09-18,上海,中国,亚洲,31.23,121.47,19.6,晴
2022-09-18,东京,日本,亚洲,35.68,139.69,18.6,晴
2022-09-18,新加坡,新加坡,亚洲,1.35,103.82,27.7,雨
2022-09-18,孟买,印度,亚洲,19.08,72.88,27.0,多云
2022-09-18,伦敦,英国,欧洲,51.51,-0.13,13.4,多云
2022-09-18,巴黎,法国,欧洲,48.86,2.35,12.8,雨
2022-09-18,纽约,美国,北美,40.71,-74.01,16.1,雨
2022-09-18,洛杉矶,美国,北美,34.05,-118.24,19.6,多云
2022-09-18,圣保罗,巴西,南美,-23.55,-46.63,20.5,多云
2022-09-18,悉尼,澳大利亚,大洋洲,-33.87,151.21,15.1,晴
2022-09-18,开普敦,南非,非洲,-33.92,18.42,18.1,雨
2022-09-19,北京,中国,亚洲,39.9,116.4,15.7,晴
2022-09-19,上海,中国,亚洲,31.23,121.47,19.0,晴
2022-09-19,东京,日本,亚洲,35.68,139.69,17.4,晴
2022-09-19,新加坡,新加坡,亚洲,1.35,103.82,27.9,雨
2022-09-19,孟买,印度,亚洲,19.08,72.88,24.0,多云
2022-09-19,伦敦,英国,欧洲,51.51,-0.13,12.6,雨
2022-09-19,巴黎,法国,欧洲,48.86,2.35,16.2,晴
2022-09-19,纽约,美国,北美,40.71,-74.01,13.9,多云
2022-09-19,洛杉矶,美国,北美,34.05,-118.24,20.1,晴
2022-09-19,圣保罗,巴西,南美,-23.55,-46.63,20.4,雨
2022-09-19,悉尼,澳大利亚,大洋洲,-33.87,151.21,16.1,多云
2022-09-19,开普敦,南非,非洲,-33.92,18.42,16.2,晴
2022-09-20,北京,中国,亚洲,39.9,116.4,16.2,雨
2022-09-20,上海,中国,亚洲,31.23,121.47,18.3,多云
2022-09-20,东京,日本,亚洲,35.68,139.69,13.6,晴
2022-09-20,新加坡,新加坡,亚洲,1.35,103.82,29.4,晴
2022-09-20,孟买,印度,亚洲,19.08,72.88,28.6,晴
2022-09-20,伦敦,英国,欧洲,51.51,-0.13,11.9,晴
2022-09-20,巴黎,法国,欧洲,48.86,2.35,13.1,多云
2022-09-20,纽约,美国,北美,40.71,-74.01,12.9,晴
2022-09-20,洛杉矶,美国,北美,34.05,-118.24,19.7,多云
2022-09-20,圣保罗,巴西,南美,-23.55,-46.63,19.9,多云
2022-09-20,悉尼,澳大利亚,大洋洲,-33.87,151.21,14.8,雨
2022-09-20,开普敦,南非,非洲,-33.92,18.42,17.7,多云
2022-09-21,北京,中国,亚洲,39.9,116.4,15.5,多云
2022-09-21,上海,中国,亚洲,31.23,121.47,15.8,晴
2022-09-21,东京,日本,亚洲,35.68,139.69,17.8,晴
2022-09-21,新加坡,新加坡,亚洲,1.35,103.82,28.2,晴
2022-09-21,孟买,印度,亚洲,19.08,72.88,27.4,多云
2022-09-21,伦敦,英国,欧洲,51.51,-0.13,10.3,晴
2022-09-21,巴黎,法国,欧洲,48.86,2.35,14.2,雨
2022-09-21,纽约,美国,北美,40.71,-74.01,13.6,多云
2022-09-21,洛杉矶,美国,北美,34.05,-118.24,19.5,晴
2022-09-21,圣保罗,巴西,南美,-23.55,-46.63,19.4,多云
2022-09-21,悉尼,澳大利亚,大洋洲,-33.87,151.21,16.3,多云
2022-09-21,开普敦,南非,非洲,-33.92,18.42,15.8,晴
2022-09-22,北京,中国,亚洲,39.9,116.4,15.3,多云
2022-09-22,上海,中国,亚洲,31.23,121.47,19.0,雨
2022-09-22,东京,日本,亚洲,35.68,139.69,16.5,雨
2022-09-22,新加坡,新加坡,亚洲,1.35,103.82,30.3,晴
2022-09-22,孟买,印度,亚洲,19.08,72.88,28.3,晴
2022-09-22,伦敦,英国,欧洲,51.51,-0.13,11.5,晴
2022-09-22,巴黎,法国,欧洲,48.86,2.35,13.1,多云
2022-09-22,纽约,美国,北美,40.71,-74.01,15.2,晴
2022-09-22,洛杉矶,美国,北美,34.05,-118.24,21.3,多云
2022-09-22,圣保罗,巴西,南美,-23.55,-46.63,17.9,雨
2022-09-22,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.2,多云
2022-09-22,开普敦,南非,非洲,-33.92,18.42,15.7,晴
2022-09-23,北京,中国,亚洲,39.9,116.4,14.3,雨
2022-09-23,上海,中国,亚洲,31.23,121.47,19.2,多云
2022-09-23,东京,日本,亚洲,35.68,139.69,18.0,晴
2022-09-23,新加坡,新加坡,亚洲,1.35,103.82,30.6,晴
2022-09-23,孟买,印度,亚洲,19.08,72.88,27.1,多云
2022-09-23,伦敦,英国,欧洲,51.51,-0.13,11.7,晴
2022-09-23,巴黎,法国,欧洲,48.86,2.35,12.5,多云
2022-09-23,纽约,美国,北美,40.71,-74.01,14.1,雨
2022-09-23,洛杉矶,美国,北美,34.05,-118.24,18.3,晴
2022-09-23,圣保罗,巴西,南美,-23.55,-46.63,19.8,晴
2022-09-23,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.5,晴
2022-09-23,开普敦,南非,非洲,-33.92,18.42,18.0,晴
2022-09-24,北京,中国,亚洲,39.9,116.4,13.4,雨
2022-09-24,上海,中国,亚洲,31.23,121.47,17.9,晴
2022-09-24,东京,日本,亚洲,35.68,139.69,17.2,雨
2022-09-24,新加坡,新加坡,亚洲,1.35,103.82,27.1,多云
2022-09-24,孟买,印度,亚洲,19.08,72.88,26.7,晴
2022-09-24,伦敦,英国,欧洲,51.51,-0.13,10.2,晴
2022-09-24,巴黎,法国,欧洲,48.86,2.35,13.1,雨
2022-09-24,纽约,美国,北美,40.71,-74.01,14.9,多云
2022-09-24,洛杉矶,美国,北美,34.05,-118.24,17.7,晴
2022-09-24,圣保罗,巴西,南美,-23.55,-46.63,14.9,多云
2022-09-24,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.0,晴
2022-09-24,开普敦,南非,非洲,-33.92,18.42,17.8,雨
2022-09-25,北京,中国,亚洲,39.9,116.4,12.5,多云
2022-09-25,上海,中国,亚洲,31.23,121.47,17.7,晴
2022-09-25,东京,日本,亚洲,35.68,139.69,17.9,晴
2022-09-25,新加坡,新加坡,亚洲,1.35,103.82,27.6,晴
2022-09-25,孟买,印度,亚洲,19.08,72.88,26.9,雨
2022-09-25,伦敦,英国,欧洲,51.51,-0.13,13.7,雨
2022-09-25,巴黎,法国,欧洲,48.86,2.35,13.2,多云
2022-09-25,纽约,美国,北美,40.71,-74.01,13.2,晴
2022-09-25,洛杉矶,美国,北美,34.05,-118.24,21.6,雨
2022-09-25,圣保罗,巴西,南美,-23.55,-46.63,19.3,晴
2022-09-25,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.3,晴
2022-09-25,开普敦,南非,非洲,-33.92,18.42,19.3,晴
2022-09-26,北京,中国,亚洲,39.9,116.4,16.4,多云
2022-09-26,上海,中国,亚洲,31.23,121.47,17.6,多云
2022-09-26,东京,日本,亚洲,35.68,139.69,16.0,多云
2022-09-26,新加坡,新加坡,亚洲,1.35,103.82,28.6,晴
2022-09-26,孟买,印度,亚洲,19.08,72.88,28.0,多云
2022-09-26,伦敦,英国,欧洲,51.51,-0.13,9.5,晴
2022-09-26,巴黎,法国,欧洲,48.86,2.35,14.5,多云
2022-09-26,纽约,美国,北美,40.71,-74.01,13.3,多云
2022-09-26,洛杉矶,美国,北美,34.05,-118.24,21.4,雨
2022-09-26,圣保罗,巴西,南美,-23.55,-46.63,22.1,多云
2022-09-26,悉尼,澳大利亚,大洋洲,-33.87,151.21,18.6,晴
2022-09-26,开普敦,南非,非洲,-33.92,18.42,18.5,多云
2022-09-27,北京,中国,亚洲,39.9,116.4,12.8,晴
2022-09-27,上海,中国,亚洲,31.23,121.47,19.3,雨
2022-09-27,东京,日本,亚洲,35.68,139.69,15.1,雨
2022-09-27,新加坡,新加坡,亚洲,1.35,103.82,29.3,多云
2022-09-27,孟买,印度,亚洲,19.08,72.88,28.8,多云
2022-09-27,伦敦,英国,欧洲,51.51,-0.13,12.6,晴
2022-09-27,巴黎,法国,欧洲,48.86,2.35,13.7,多云
2022-09-27,纽约,美国,北美,40.71,-74.01,14.5,晴
2022-09-27,洛杉矶,美国,北美,34.05,-118.24,15.0,雨
2022-09-27,圣保罗,巴西,南美,-23.55,-46.63,20.7,晴
2022-09-27,悉尼,澳大利亚,大洋洲,-33.87,151.21,17.5,雨
2022-09-27,开普敦,南非,非洲,-33.92,18.42,17.6,晴
2022-09-28,北京,中国,亚洲,39.9,116.4,15.5,多云
2022-09-28,上海,中国,亚洲,31.23,121.47,17.1,晴
2022-09-28,东京,日本,亚洲,35.68,139.69,15.6,多云
2022-09-28,新加坡,新加坡,亚洲,1.35,103.82,28.0,雨
2022-09-28,孟买,印度,亚洲,19.08,72.88,29.0,晴
2022-09-28,伦敦,英国,欧洲,51.51,-0.13,12.8,晴
2022-09-28,巴黎,法国,欧洲,48.86,2.35,12.8,晴
2022-09-28,纽约,美国,北美,40.71,-74.01,9.9,晴
2022-09-28,洛杉矶,美国,北美,34.05,-118.24,19.7,晴
2022-09-28,圣保罗,巴西,南美,-23.55,-46.63,21.9,晴
2022-09-28,悉尼,澳大利亚,大洋洲,-33.87,151.21,19.1,多云
2022-09-28,开普敦,南非,非洲,-33.92,18.42,17.7,晴
2022-09-29,北京,中国,亚洲,39.9,116.4,11.8,多云
2022-09-29,上海,中国,亚洲,31.23,121.47,17.3,晴
2022-09-29,东京,日本,亚洲,35.68,139.69,14.8,雨
2022-09-29,新加坡,新加坡,亚洲,1.35,103.82,27.9,雨
2022-09-29,孟买,印度,亚洲,19.08,72.88,27.0,晴
2022-09-29,伦敦,英国,欧洲,51.51,-0.13,11.2,晴
2022-09-29,巴黎,法国,欧洲,48.86,2.35,11.0,雨
2022-09-29,纽约,美国,北美,40.71,-74.01,11.5,晴
2022-09-29,洛杉矶,美国,北美,34.05,-118.24,15.1,多云
2022-09-29,圣保罗,巴西,南美,-23.55,-46.63,15.9,多云
2022-09-29,悉尼,澳大利亚,大洋洲,-33.87,151.21,20.0,多云
2022-09-29,开普敦,南非,非洲,-33.92,18.42,18.3,晴
2022-09-30,北京,中国,亚洲,39.9,116.4,11.6,晴
